transaction_id,account_id,txn_date,txn_type,amount,channel,created_at
TXN00016166,ACC000635,2026-07-07 07:03:56.241383,DEPOSIT,10400.17,ATM,2026-07-07 07:03:56.241383
TXN00016167,ACC000463,2026-05-27 20:04:31.932171,UPI_TRANSFER,27784.83,BRANCH,2026-05-27 20:04:31.932171
TXN00016168,ACC002900,2026-06-22 11:14:23.323972,DEPOSIT,19673.68,BRANCH,2026-06-22 11:14:23.323972
TXN00016169,ACC001161,2026-05-22 23:53:27.168569,DEPOSIT,32782.88,ONLINE,2026-05-22 23:53:27.168569
TXN00016170,ACC002106,2026-07-12 17:40:39.987289,UPI_TRANSFER,34226.56,ATM,2026-07-12 17:40:39.987289
TXN00016171,ACC001657,2026-07-02 08:46:12.377302,WITHDRAWAL,21670.98,MOBILE_APP,2026-07-02 08:46:12.377302
TXN00016172,ACC000635,2026-05-27 15:46:16.611122,WITHDRAWAL,416.68,UPI,2026-05-27 15:46:16.611122
TXN00016173,ACC001763,2026-05-27 19:05:36.387989,UPI_TRANSFER,23790.93,MOBILE_APP,2026-05-27 19:05:36.387989
TXN00016174,ACC001074,2026-07-06 14:50:08.002344,UPI_TRANSFER,6084.9,BRANCH,2026-07-06 14:50:08.002344
TXN00016175,ACC000722,2026-07-09 16:20:55.377333,DEPOSIT,69084.58,MOBILE_APP,2026-07-09 16:20:55.377333
TXN00016176,ACC001074,2026-06-17 20:53:59.850764,UPI_TRANSFER,16190.93,ONLINE,2026-06-17 20:53:59.850764
TXN00016177,ACC000402,2026-06-19 17:06:41.860552,INTEREST_CREDIT,8849.82,UPI,2026-06-19 17:06:41.860552
TXN00016178,ACC001417,2026-06-29 13:14:55.029845,WITHDRAWAL,47613.7,UPI,2026-06-29 13:14:55.029845
TXN00016179,ACC000022,2026-06-07 15:35:09.977922,WITHDRAWAL,49857.18,ONLINE,2026-06-07 15:35:09.977922
TXN00016180,ACC001755,2026-06-30 02:57:49.903934,WITHDRAWAL,70413.64,BRANCH,2026-06-30 02:57:49.903934
TXN00016181,ACC000878,2026-07-08 05:53:32.868612,DEPOSIT,17848.95,ONLINE,2026-07-08 05:53:32.868612
TXN00016182,ACC001667,2026-06-09 19:22:32.729566,DEPOSIT,47266.04,BRANCH,2026-06-09 19:22:32.729566
TXN00016183,ACC000828,2026-07-03 11:18:28.825737,UPI_TRANSFER,1111.56,UPI,2026-07-03 11:18:28.825737
TXN00016184,ACC000584,2026-06-17 13:15:36.681615,INTEREST_CREDIT,49499.06,MOBILE_APP,2026-06-17 13:15:36.681615
TXN00016185,ACC001629,2026-06-12 23:25:55.229540,WITHDRAWAL,30376.08,ATM,2026-06-12 23:25:55.229540
TXN00016186,ACC003209,2026-06-01 12:10:41.595699,UPI_TRANSFER,6901.7,BRANCH,2026-06-01 12:10:41.595699
TXN00016187,ACC003233,2026-06-12 12:29:43.579442,DEPOSIT,49859.74,ONLINE,2026-06-12 12:29:43.579442
TXN00016188,ACC000471,2026-06-05 09:30:37.623285,WITHDRAWAL,27174.71,UPI,2026-06-05 09:30:37.623285
TXN00016189,ACC000614,2026-07-10 01:16:51.005281,WITHDRAWAL,15687.2,UPI,2026-07-10 01:16:51.005281
TXN00016190,ACC003274,2026-07-14 12:18:31.756467,DEPOSIT,45889.69,ONLINE,2026-07-14 12:18:31.756467
TXN00016191,ACC001249,2026-07-11 04:29:53.003640,WITHDRAWAL,11552.43,ONLINE,2026-07-11 04:29:53.003640
TXN00016192,ACC002060,2026-07-16 11:39:54.637939,DEPOSIT,9770.15,UPI,2026-07-16 11:39:54.637939
TXN00016193,ACC000936,2026-06-18 17:25:42.034601,DEPOSIT,20450.0,ONLINE,2026-06-18 17:25:42.034601
TXN00016194,ACC000839,2026-07-05 13:05:17.169964,DEPOSIT,60010.32,BRANCH,2026-07-05 13:05:17.169964
TXN00016195,ACC003344,2026-06-18 01:51:25.651196,INTEREST_CREDIT,31629.41,MOBILE_APP,2026-06-18 01:51:25.651196
TXN00016196,ACC000657,2026-07-07 14:20:49.444302,WITHDRAWAL,30198.2,MOBILE_APP,2026-07-07 14:20:49.444302
TXN00016197,ACC001025,2026-05-27 19:14:00.743186,UPI_TRANSFER,15136.7,BRANCH,2026-05-27 19:14:00.743186
TXN00016198,ACC000437,2026-06-09 06:20:14.244720,WITHDRAWAL,41467.86,UPI,2026-06-09 06:20:14.244720
TXN00016199,ACC002124,2026-06-27 20:00:59.344720,DEPOSIT,72627.68,BRANCH,2026-06-27 20:00:59.344720
TXN00016200,ACC003478,2026-06-04 19:51:58.712155,UPI_TRANSFER,891.28,ATM,2026-06-04 19:51:58.712155
TXN00016201,ACC000752,2026-07-13 06:25:51.986410,WITHDRAWAL,16597.79,BRANCH,2026-07-13 06:25:51.986410
TXN00016202,ACC000821,2026-06-14 17:02:20.049901,WITHDRAWAL,34706.16,MOBILE_APP,2026-06-14 17:02:20.049901
TXN00016203,ACC001620,2026-05-29 02:40:49.782545,WITHDRAWAL,56611.5,MOBILE_APP,2026-05-29 02:40:49.782545
TXN00016204,ACC002745,2026-05-24 11:44:48.174477,DEPOSIT,52577.85,BRANCH,2026-05-24 11:44:48.174477
TXN00016205,ACC001070,2026-07-05 14:29:10.510308,INTEREST_CREDIT,60433.67,ATM,2026-07-05 14:29:10.510308
TXN00016206,ACC000082,2026-06-20 03:05:18.074006,WITHDRAWAL,606.13,ATM,2026-06-20 03:05:18.074006
TXN00016207,ACC001193,2026-07-05 13:00:27.433184,WITHDRAWAL,47931.38,BRANCH,2026-07-05 13:00:27.433184
TXN00016208,ACC001690,2026-05-26 16:29:59.601187,FEE_DEBIT,72594.25,BRANCH,2026-05-26 16:29:59.601187
TXN00016209,ACC000814,2026-06-28 09:12:46.745027,DEPOSIT,29851.68,BRANCH,2026-06-28 09:12:46.745027
TXN00016210,ACC000751,2026-05-26 10:24:10.949553,UPI_TRANSFER,54947.49,MOBILE_APP,2026-05-26 10:24:10.949553
TXN00016211,ACC000499,2026-06-10 16:34:33.630634,WITHDRAWAL,67275.45,ATM,2026-06-10 16:34:33.630634
TXN00016212,ACC001492,2026-06-04 17:03:59.786874,DEPOSIT,3177.99,UPI,2026-06-04 17:03:59.786874
TXN00016213,ACC002757,2026-05-25 12:37:17.510653,DEPOSIT,10628.87,BRANCH,2026-05-25 12:37:17.510653
TXN00016214,ACC002934,2026-06-01 02:04:22.687129,WITHDRAWAL,7216.34,ONLINE,2026-06-01 02:04:22.687129
TXN00016215,ACC001360,2026-06-04 23:11:11.007400,WITHDRAWAL,20499.01,MOBILE_APP,2026-06-04 23:11:11.007400
TXN00016216,ACC000799,2026-07-01 02:24:56.253326,DEPOSIT,15115.84,MOBILE_APP,2026-07-01 02:24:56.253326
TXN00016217,ACC003375,2026-06-02 09:35:04.392798,DEPOSIT,42049.65,UPI,2026-06-02 09:35:04.392798
TXN00016218,ACC000866,2026-07-08 22:18:42.313978,DEPOSIT,1711.08,UPI,2026-07-08 22:18:42.313978
TXN00016219,ACC000885,2026-06-06 12:14:41.413070,WITHDRAWAL,27757.36,ONLINE,2026-06-06 12:14:41.413070
TXN00016220,ACC002025,2026-05-21 18:30:32.877928,DEPOSIT,28515.65,BRANCH,2026-05-21 18:30:32.877928
TXN00016221,ACC000656,2026-06-26 00:08:46.376848,DEPOSIT,1219.23,ONLINE,2026-06-26 00:08:46.376848
TXN00016222,ACC002796,2026-06-10 22:02:12.904136,DEPOSIT,6164.68,BRANCH,2026-06-10 22:02:12.904136
TXN00016223,ACC000684,2026-06-21 20:10:40.832719,DEPOSIT,10982.22,ATM,2026-06-21 20:10:40.832719
TXN00016224,ACC001449,2026-07-03 00:21:47.652535,UPI_TRANSFER,44822.92,BRANCH,2026-07-03 00:21:47.652535
TXN00016225,ACC000264,2026-07-10 17:50:29.837918,INTEREST_CREDIT,1064.27,BRANCH,2026-07-10 17:50:29.837918
TXN00016226,ACC001215,2026-07-04 14:08:29.194085,DEPOSIT,17417.15,UPI,2026-07-04 14:08:29.194085
TXN00016227,ACC001854,2026-05-26 19:21:27.270897,WITHDRAWAL,8481.08,UPI,2026-05-26 19:21:27.270897
TXN00016228,ACC002480,2026-07-14 13:14:57.549462,DEPOSIT,2244.74,ATM,2026-07-14 13:14:57.549462
TXN00016229,ACC000855,2026-07-07 06:14:52.308629,DEPOSIT,67451.27,ONLINE,2026-07-07 06:14:52.308629
TXN00016230,ACC003063,2026-07-08 11:15:37.939599,UPI_TRANSFER,45779.58,BRANCH,2026-07-08 11:15:37.939599
TXN00016231,ACC002135,2026-07-09 14:47:14.573702,UPI_TRANSFER,694.43,MOBILE_APP,2026-07-09 14:47:14.573702
TXN00016232,ACC001698,2026-06-27 03:17:16.205299,WITHDRAWAL,51143.91,ONLINE,2026-06-27 03:17:16.205299
TXN00016233,ACC000878,2026-06-18 05:11:20.045247,FEE_DEBIT,4795.01,ONLINE,2026-06-18 05:11:20.045247
TXN00016234,ACC003013,2026-06-09 08:07:18.811269,WITHDRAWAL,23823.63,UPI,2026-06-09 08:07:18.811269
TXN00016235,ACC002954,2026-06-04 10:27:09.290237,WITHDRAWAL,22917.76,MOBILE_APP,2026-06-04 10:27:09.290237
TXN00016236,ACC000535,2026-05-24 16:02:06.753489,UPI_TRANSFER,55695.52,UPI,2026-05-24 16:02:06.753489
TXN00016237,ACC000384,2026-07-19 04:51:17.130168,UPI_TRANSFER,12485.83,UPI,2026-07-19 04:51:17.130168
TXN00016238,ACC001778,2026-06-21 11:35:33.283266,DEPOSIT,69968.28,ATM,2026-06-21 11:35:33.283266
TXN00016239,ACC001980,2026-05-31 05:20:55.157564,WITHDRAWAL,27127.22,ATM,2026-05-31 05:20:55.157564
TXN00016240,ACC000259,2026-07-01 11:14:38.675363,DEPOSIT,50283.4,ONLINE,2026-07-01 11:14:38.675363
TXN00016241,ACC002419,2026-05-26 20:15:46.366029,UPI_TRANSFER,33606.61,UPI,2026-05-26 20:15:46.366029
TXN00016242,ACC003197,2026-06-11 03:19:33.669444,DEPOSIT,45985.12,MOBILE_APP,2026-06-11 03:19:33.669444
TXN00016243,ACC001662,2026-07-05 11:02:46.893348,UPI_TRANSFER,50534.47,BRANCH,2026-07-05 11:02:46.893348
TXN00016244,ACC002048,2026-06-25 09:08:48.120653,WITHDRAWAL,19439.43,BRANCH,2026-06-25 09:08:48.120653
TXN00016245,ACC000539,2026-06-16 03:03:37.062363,UPI_TRANSFER,28593.64,BRANCH,2026-06-16 03:03:37.062363
TXN00016246,ACC002002,2026-06-20 05:35:50.019181,DEPOSIT,46442.76,BRANCH,2026-06-20 05:35:50.019181
TXN00016247,ACC003442,2026-05-23 03:51:57.651195,UPI_TRANSFER,61792.29,BRANCH,2026-05-23 03:51:57.651195
TXN00016248,ACC000291,2026-05-25 16:33:20.918739,UPI_TRANSFER,55820.43,MOBILE_APP,2026-05-25 16:33:20.918739
TXN00016249,ACC000934,2026-06-23 08:05:27.795931,WITHDRAWAL,3014.06,UPI,2026-06-23 08:05:27.795931
TXN00016250,ACC000760,2026-05-26 00:48:50.970472,DEPOSIT,69214.33,MOBILE_APP,2026-05-26 00:48:50.970472
TXN00016251,ACC001007,2026-07-14 09:47:58.673727,UPI_TRANSFER,30385.99,BRANCH,2026-07-14 09:47:58.673727
TXN00016252,ACC001292,2026-06-17 08:18:51.628433,DEPOSIT,37924.33,ONLINE,2026-06-17 08:18:51.628433
TXN00016253,ACC000236,2026-05-23 16:44:32.784652,DEPOSIT,20687.26,ATM,2026-05-23 16:44:32.784652
TXN00016254,ACC000301,2026-06-13 12:07:15.808361,WITHDRAWAL,39515.61,BRANCH,2026-06-13 12:07:15.808361
TXN00016255,ACC000659,2026-07-12 02:16:51.328274,DEPOSIT,4114.32,ATM,2026-07-12 02:16:51.328274
TXN00016256,ACC000641,2026-06-24 02:39:51.954319,INTEREST_CREDIT,65982.88,UPI,2026-06-24 02:39:51.954319
TXN00016257,ACC000356,2026-07-03 07:32:53.780243,FEE_DEBIT,11453.3,ONLINE,2026-07-03 07:32:53.780243
TXN00016258,ACC001670,2026-05-23 20:50:11.432287,WITHDRAWAL,73799.44,MOBILE_APP,2026-05-23 20:50:11.432287
TXN00016259,ACC001742,2026-06-05 04:38:44.909610,UPI_TRANSFER,5689.52,ONLINE,2026-06-05 04:38:44.909610
TXN00016260,ACC001713,2026-06-12 14:13:33.923041,WITHDRAWAL,35664.23,UPI,2026-06-12 14:13:33.923041
TXN00016261,ACC003009,2026-06-27 20:05:46.704966,DEPOSIT,31217.18,UPI,2026-06-27 20:05:46.704966
TXN00016262,ACC002168,2026-06-13 17:45:04.191038,UPI_TRANSFER,9855.47,BRANCH,2026-06-13 17:45:04.191038
TXN00016263,ACC001173,2026-05-29 01:52:15.141086,WITHDRAWAL,28938.25,UPI,2026-05-29 01:52:15.141086
TXN00016264,ACC001427,2026-05-29 07:08:00.237121,DEPOSIT,68953.58,BRANCH,2026-05-29 07:08:00.237121
TXN00016265,ACC002846,2026-06-29 00:20:30.339228,WITHDRAWAL,31343.5,UPI,2026-06-29 00:20:30.339228
TXN00016266,ACC000317,2026-05-29 00:51:50.381077,FEE_DEBIT,17957.19,BRANCH,2026-05-29 00:51:50.381077
TXN00016267,ACC002161,2026-06-05 10:06:27.758540,WITHDRAWAL,7085.88,UPI,2026-06-05 10:06:27.758540
TXN00016268,ACC002489,2026-06-07 05:03:30.445639,WITHDRAWAL,40697.99,UPI,2026-06-07 05:03:30.445639
TXN00016269,ACC001276,2026-06-12 09:30:04.328177,UPI_TRANSFER,73526.1,ONLINE,2026-06-12 09:30:04.328177
TXN00016270,ACC002592,2026-05-27 05:03:09.995673,WITHDRAWAL,33183.01,ATM,2026-05-27 05:03:09.995673
TXN00016271,ACC001761,2026-06-27 20:41:00.778787,WITHDRAWAL,44445.63,UPI,2026-06-27 20:41:00.778787
TXN00016272,ACC002614,2026-07-16 08:20:41.835926,WITHDRAWAL,14706.05,UPI,2026-07-16 08:20:41.835926
TXN00016273,ACC002583,2026-07-15 19:54:33.232649,DEPOSIT,68909.76,MOBILE_APP,2026-07-15 19:54:33.232649
TXN00016274,ACC002175,2026-07-08 08:27:12.914768,WITHDRAWAL,20623.93,ONLINE,2026-07-08 08:27:12.914768
TXN00016275,ACC002191,2026-06-06 18:01:13.856751,WITHDRAWAL,30725.05,MOBILE_APP,2026-06-06 18:01:13.856751
TXN00016276,ACC003483,2026-06-28 04:13:30.747198,WITHDRAWAL,12400.99,ATM,2026-06-28 04:13:30.747198
TXN00016277,ACC000503,2026-06-21 13:54:20.482454,DEPOSIT,56473.32,UPI,2026-06-21 13:54:20.482454
TXN00016278,ACC001034,2026-06-08 19:06:32.398254,WITHDRAWAL,59067.81,ONLINE,2026-06-08 19:06:32.398254
TXN00016279,ACC001346,2026-07-12 17:18:03.669201,UPI_TRANSFER,60874.51,UPI,2026-07-12 17:18:03.669201
TXN00016280,ACC001295,2026-06-18 22:45:48.343458,WITHDRAWAL,36169.53,BRANCH,2026-06-18 22:45:48.343458
TXN00016281,ACC001713,2026-06-27 14:23:59.867194,DEPOSIT,43121.57,BRANCH,2026-06-27 14:23:59.867194
TXN00016282,ACC001461,2026-06-30 12:59:39.213350,WITHDRAWAL,60641.36,ONLINE,2026-06-30 12:59:39.213350
TXN00016283,ACC001010,2026-07-12 12:09:12.456670,WITHDRAWAL,33700.12,ONLINE,2026-07-12 12:09:12.456670
TXN00016284,ACC003064,2026-05-24 00:55:03.314185,WITHDRAWAL,12363.46,ONLINE,2026-05-24 00:55:03.314185
TXN00016285,ACC001173,2026-06-18 07:33:58.615396,DEPOSIT,34173.55,ATM,2026-06-18 07:33:58.615396
TXN00016286,ACC000742,2026-07-02 04:45:45.826593,UPI_TRANSFER,7577.31,ATM,2026-07-02 04:45:45.826593
TXN00016287,ACC000035,2026-06-04 18:01:12.703166,UPI_TRANSFER,68185.76,ONLINE,2026-06-04 18:01:12.703166
TXN00016288,ACC000286,2026-05-22 15:08:11.249520,DEPOSIT,46131.01,MOBILE_APP,2026-05-22 15:08:11.249520
TXN00016289,ACC001805,2026-06-01 08:08:40.292108,UPI_TRANSFER,14284.3,ONLINE,2026-06-01 08:08:40.292108
TXN00016290,ACC002627,2026-06-11 14:03:10.878494,WITHDRAWAL,32722.44,ATM,2026-06-11 14:03:10.878494
TXN00016291,ACC003267,2026-07-03 02:01:52.016357,WITHDRAWAL,32986.47,ATM,2026-07-03 02:01:52.016357
TXN00016292,ACC000027,2026-07-19 00:32:29.652293,DEPOSIT,74388.84,BRANCH,2026-07-19 00:32:29.652293
TXN00016293,ACC000977,2026-06-02 15:37:02.832484,WITHDRAWAL,10600.51,MOBILE_APP,2026-06-02 15:37:02.832484
TXN00016294,ACC001020,2026-06-25 04:52:33.288865,UPI_TRANSFER,37742.55,ATM,2026-06-25 04:52:33.288865
TXN00016295,ACC001274,2026-06-05 14:40:44.956764,WITHDRAWAL,11316.61,MOBILE_APP,2026-06-05 14:40:44.956764
TXN00016296,ACC001522,2026-07-08 22:07:39.965718,DEPOSIT,6693.76,ONLINE,2026-07-08 22:07:39.965718
TXN00016297,ACC000615,2026-06-18 10:20:54.051230,WITHDRAWAL,61263.53,MOBILE_APP,2026-06-18 10:20:54.051230
TXN00016298,ACC000408,2026-06-10 12:17:31.735494,DEPOSIT,26562.2,BRANCH,2026-06-10 12:17:31.735494
TXN00016299,ACC000143,2026-06-20 15:05:50.076997,FEE_DEBIT,73249.4,MOBILE_APP,2026-06-20 15:05:50.076997
TXN00016300,ACC002121,2026-06-11 05:26:27.893555,WITHDRAWAL,35178.37,BRANCH,2026-06-11 05:26:27.893555
TXN00016301,ACC003391,2026-06-14 04:54:04.014678,WITHDRAWAL,14185.24,BRANCH,2026-06-14 04:54:04.014678
TXN00016302,ACC003331,2026-05-25 13:15:10.734235,DEPOSIT,55819.86,BRANCH,2026-05-25 13:15:10.734235
TXN00016303,ACC002322,2026-06-27 11:58:02.395531,UPI_TRANSFER,69875.9,ATM,2026-06-27 11:58:02.395531
TXN00016304,ACC001016,2026-06-29 02:53:15.781124,WITHDRAWAL,25089.21,UPI,2026-06-29 02:53:15.781124
TXN00016305,ACC001787,2026-05-30 22:03:45.413432,INTEREST_CREDIT,19613.76,UPI,2026-05-30 22:03:45.413432
TXN00016306,ACC002089,2026-05-23 08:53:04.103192,DEPOSIT,73130.33,UPI,2026-05-23 08:53:04.103192
TXN00016307,ACC000866,2026-06-22 04:35:23.981891,DEPOSIT,35093.28,MOBILE_APP,2026-06-22 04:35:23.981891
TXN00016308,ACC001176,2026-07-11 01:22:50.583074,UPI_TRANSFER,22451.86,BRANCH,2026-07-11 01:22:50.583074
TXN00016309,ACC002080,2026-07-15 10:15:58.879315,WITHDRAWAL,21110.45,BRANCH,2026-07-15 10:15:58.879315
TXN00016310,ACC001642,2026-07-02 12:46:33.783087,DEPOSIT,12539.13,MOBILE_APP,2026-07-02 12:46:33.783087
TXN00016311,ACC003373,2026-06-25 08:15:25.951089,WITHDRAWAL,23471.3,ATM,2026-06-25 08:15:25.951089
TXN00016312,ACC000619,2026-06-15 09:43:04.321275,DEPOSIT,66480.08,ATM,2026-06-15 09:43:04.321275
TXN00016313,ACC003167,2026-06-02 01:09:26.720320,WITHDRAWAL,51378.58,ATM,2026-06-02 01:09:26.720320
TXN00016314,ACC002941,2026-07-08 16:03:02.972573,WITHDRAWAL,22756.14,BRANCH,2026-07-08 16:03:02.972573
TXN00016315,ACC002208,2026-07-06 01:43:47.646220,DEPOSIT,28591.14,BRANCH,2026-07-06 01:43:47.646220
TXN00016316,ACC000622,2026-06-30 12:00:58.190744,DEPOSIT,43436.03,MOBILE_APP,2026-06-30 12:00:58.190744
TXN00016317,ACC000593,2026-07-03 03:45:05.717447,DEPOSIT,27424.97,BRANCH,2026-07-03 03:45:05.717447
TXN00016318,ACC003205,2026-06-07 11:29:11.760917,UPI_TRANSFER,55276.06,UPI,2026-06-07 11:29:11.760917
TXN00016319,ACC003318,2026-06-09 15:29:52.321485,WITHDRAWAL,22256.3,ATM,2026-06-09 15:29:52.321485
TXN00016320,ACC001708,2026-06-18 19:48:43.073297,UPI_TRANSFER,37263.19,BRANCH,2026-06-18 19:48:43.073297
TXN00016321,ACC001835,2026-05-26 03:08:31.280954,WITHDRAWAL,61463.11,ONLINE,2026-05-26 03:08:31.280954
TXN00016322,ACC000824,2026-05-27 00:47:55.804660,WITHDRAWAL,73128.93,ATM,2026-05-27 00:47:55.804660
TXN00016323,ACC000306,2026-07-12 01:52:27.450901,FEE_DEBIT,33478.44,ATM,2026-07-12 01:52:27.450901
TXN00016324,ACC000975,2026-07-13 18:15:29.235093,WITHDRAWAL,68646.12,BRANCH,2026-07-13 18:15:29.235093
TXN00016325,ACC003089,2026-07-02 21:11:13.694276,FEE_DEBIT,42007.87,ONLINE,2026-07-02 21:11:13.694276
TXN00016326,ACC003179,2026-07-04 17:59:19.970206,DEPOSIT,19182.29,ATM,2026-07-04 17:59:19.970206
TXN00016327,ACC002845,2026-06-04 01:05:03.110855,DEPOSIT,26795.46,MOBILE_APP,2026-06-04 01:05:03.110855
TXN00016328,ACC001974,2026-06-16 09:49:30.032100,DEPOSIT,45021.43,ONLINE,2026-06-16 09:49:30.032100
TXN00016329,ACC002390,2026-07-01 03:13:20.746373,FEE_DEBIT,52104.08,MOBILE_APP,2026-07-01 03:13:20.746373
TXN00016330,ACC002246,2026-06-07 02:38:41.311126,UPI_TRANSFER,43596.1,BRANCH,2026-06-07 02:38:41.311126
TXN00016331,ACC002716,2026-07-03 03:17:08.193662,DEPOSIT,72671.7,UPI,2026-07-03 03:17:08.193662
TXN00016332,ACC000185,2026-06-29 18:16:34.484571,DEPOSIT,47285.29,BRANCH,2026-06-29 18:16:34.484571
TXN00016333,ACC001503,2026-05-24 12:33:21.688134,UPI_TRANSFER,44251.25,ONLINE,2026-05-24 12:33:21.688134
TXN00016334,ACC000237,2026-05-31 04:28:03.735024,UPI_TRANSFER,40371.59,ONLINE,2026-05-31 04:28:03.735024
TXN00016335,ACC002528,2026-07-06 22:07:35.722006,WITHDRAWAL,42567.27,ONLINE,2026-07-06 22:07:35.722006
TXN00016336,ACC000923,2026-07-18 12:43:19.066496,DEPOSIT,34219.98,ONLINE,2026-07-18 12:43:19.066496
TXN00016337,ACC002541,2026-07-09 13:18:04.860828,WITHDRAWAL,19746.79,ATM,2026-07-09 13:18:04.860828
TXN00016338,ACC000831,2026-05-27 06:21:42.999016,DEPOSIT,59701.76,BRANCH,2026-05-27 06:21:42.999016
TXN00016339,ACC000546,2026-06-03 08:04:04.670257,UPI_TRANSFER,37937.3,ONLINE,2026-06-03 08:04:04.670257
TXN00016340,ACC002783,2026-07-17 01:16:52.439646,DEPOSIT,74089.23,ONLINE,2026-07-17 01:16:52.439646
TXN00016341,ACC002314,2026-06-03 07:17:56.069770,WITHDRAWAL,51722.1,ATM,2026-06-03 07:17:56.069770
TXN00016342,ACC000727,2026-05-29 10:38:44.028911,UPI_TRANSFER,19735.55,BRANCH,2026-05-29 10:38:44.028911
TXN00016343,ACC002987,2026-07-19 08:00:18.336632,UPI_TRANSFER,70539.34,ONLINE,2026-07-19 08:00:18.336632
TXN00016344,ACC002247,2026-06-22 16:06:51.255867,WITHDRAWAL,39512.31,ATM,2026-06-22 16:06:51.255867
TXN00016345,ACC002817,2026-06-23 11:04:37.310930,WITHDRAWAL,21232.5,MOBILE_APP,2026-06-23 11:04:37.310930
TXN00016346,ACC001698,2026-06-13 18:14:16.336196,UPI_TRANSFER,10204.45,BRANCH,2026-06-13 18:14:16.336196
TXN00016347,ACC002311,2026-05-31 08:52:18.810653,WITHDRAWAL,6076.52,BRANCH,2026-05-31 08:52:18.810653
TXN00016348,ACC003131,2026-05-30 08:20:58.826547,WITHDRAWAL,47691.48,BRANCH,2026-05-30 08:20:58.826547
TXN00016349,ACC002440,2026-07-14 07:36:41.329561,WITHDRAWAL,29538.25,MOBILE_APP,2026-07-14 07:36:41.329561
TXN00016350,ACC001529,2026-05-27 12:27:32.036758,UPI_TRANSFER,5369.27,ATM,2026-05-27 12:27:32.036758
TXN00016351,ACC000774,2026-05-24 12:12:35.323497,UPI_TRANSFER,22195.18,BRANCH,2026-05-24 12:12:35.323497
TXN00016352,ACC000861,2026-07-15 08:33:00.582233,WITHDRAWAL,73385.23,ONLINE,2026-07-15 08:33:00.582233
TXN00016353,ACC002776,2026-05-26 17:45:04.924029,DEPOSIT,24565.55,UPI,2026-05-26 17:45:04.924029
TXN00016354,ACC000890,2026-07-10 04:47:49.500009,WITHDRAWAL,50956.01,ATM,2026-07-10 04:47:49.500009
TXN00016355,ACC001743,2026-06-06 23:59:56.912520,DEPOSIT,2488.45,UPI,2026-06-06 23:59:56.912520
TXN00016356,ACC003491,2026-06-06 00:56:11.436888,DEPOSIT,67047.37,ONLINE,2026-06-06 00:56:11.436888
TXN00016357,ACC003487,2026-07-09 14:59:37.156178,FEE_DEBIT,19829.06,ATM,2026-07-09 14:59:37.156178
TXN00016358,ACC000121,2026-07-09 02:34:29.840446,UPI_TRANSFER,39329.62,BRANCH,2026-07-09 02:34:29.840446
TXN00016359,ACC002338,2026-07-12 22:29:23.757059,DEPOSIT,62054.31,BRANCH,2026-07-12 22:29:23.757059
TXN00016360,ACC002963,2026-06-14 21:50:40.279018,UPI_TRANSFER,21576.52,MOBILE_APP,2026-06-14 21:50:40.279018
TXN00016361,ACC002403,2026-07-07 01:16:37.958093,UPI_TRANSFER,15912.03,ONLINE,2026-07-07 01:16:37.958093
TXN00016362,ACC003000,2026-06-24 03:28:42.641397,DEPOSIT,48026.75,ATM,2026-06-24 03:28:42.641397
TXN00016363,ACC001418,2026-07-01 02:42:49.317391,DEPOSIT,14415.65,ONLINE,2026-07-01 02:42:49.317391
TXN00016364,ACC001342,2026-06-22 17:04:37.813865,UPI_TRANSFER,45920.26,ONLINE,2026-06-22 17:04:37.813865
TXN00016365,ACC002852,2026-07-06 23:44:25.875260,WITHDRAWAL,60155.81,UPI,2026-07-06 23:44:25.875260
TXN00016366,ACC002751,2026-07-05 10:47:40.724329,UPI_TRANSFER,8619.58,UPI,2026-07-05 10:47:40.724329
TXN00016367,ACC000035,2026-06-29 19:45:05.372400,DEPOSIT,19186.94,ATM,2026-06-29 19:45:05.372400
TXN00016368,ACC002823,2026-06-05 14:27:55.439925,DEPOSIT,29009.2,ONLINE,2026-06-05 14:27:55.439925
TXN00016369,ACC001747,2026-06-20 10:56:38.041585,FEE_DEBIT,37177.95,UPI,2026-06-20 10:56:38.041585
TXN00016370,ACC001709,2026-06-13 10:40:30.809500,FEE_DEBIT,71445.62,ATM,2026-06-13 10:40:30.809500
TXN00016371,ACC000338,2026-06-07 19:12:40.667858,WITHDRAWAL,11305.69,UPI,2026-06-07 19:12:40.667858
TXN00016372,ACC000713,2026-05-31 21:26:29.401233,INTEREST_CREDIT,54979.35,ONLINE,2026-05-31 21:26:29.401233
TXN00016373,ACC000740,2026-07-06 19:28:11.538745,DEPOSIT,55189.46,MOBILE_APP,2026-07-06 19:28:11.538745
TXN00016374,ACC001666,2026-05-26 21:01:08.129364,DEPOSIT,65907.35,UPI,2026-05-26 21:01:08.129364
TXN00016375,ACC000182,2026-07-06 06:42:58.351513,DEPOSIT,68420.4,ONLINE,2026-07-06 06:42:58.351513
TXN00016376,ACC000254,2026-05-30 19:15:39.171186,FEE_DEBIT,54351.75,MOBILE_APP,2026-05-30 19:15:39.171186
TXN00016377,ACC000836,2026-06-08 09:04:19.409422,WITHDRAWAL,29701.14,UPI,2026-06-08 09:04:19.409422
TXN00016378,ACC003296,2026-07-19 02:49:04.031791,DEPOSIT,67011.93,MOBILE_APP,2026-07-19 02:49:04.031791
